_id,name,title,slug,order,description,pageDescription,metaKeywords,relatedCategories,parent
9213113229,Contest Entry Forms,Contest Entry Forms,contest-entry-forms,5918,"Choose a free Contest Entry Form to host a writing competition, photo contest, or raffle online. Include a file upload field to accept photos, videos, and more!","<span id=""docs-internal-guid-329812ed-7fff-bef4-fc21-554ad79aa21a""><p dir=""ltr"" style=""line-height:1.38;margin-top:0pt;margin-bottom:0pt;""><span style=""font-size: 11pt; font-family: Arial; color: rgb(0, 0, 0); background-color: transparent; font-variant-numeric: normal; font-variant-east-asian: normal; vertical-align: baseline; white-space: pre-wrap;"">Whether youâ€™re hosting a writing competition, a photography contest, or rewarding loyal customers with a promotional raffle, engage your customers and capture new leads with our free Contest Entry Forms. Just customize any free template below and embed the form in your website to start accepting photo, video, or writing submissions. You can then review all submissions from your JotForm account to better organize entries and easily choose a worthy winner.</span></p><p dir=""ltr"" style=""line-height:1.38;margin-top:0pt;margin-bottom:0pt;""><span style=""background-color: transparent; color: rgb(0, 0, 0); font-family: Arial; font-size: 11pt; white-space: pre-wrap;""><br></span></p><p dir=""ltr"" style=""line-height:1.38;margin-top:0pt;margin-bottom:0pt;""><span style=""background-color: transparent; color: rgb(0, 0, 0); font-family: Arial; font-size: 11pt; white-space: pre-wrap;"">Create a winning design for your contest entry form with JotFormâ€™s easy-to-use Form Builder. Rearrange the template layout, create a text box to explain contest rules, add your logo for a professional touch, or include a file upload field to let contestants upload photos, videos, PDFs, or Word Documents. You can even integrate with Box or Dropbox to instantly send submissions and files to your other accounts, organizing your records and streamlining your workflow. With so many unique widgets and integrations to help you create a truly unique contest entry form, the winner isâ€¦ you!</span></p></span>","contest entry form, contest entry forms, free contest entry form","",4f854c5a365599ea2c000014
9213168239,Membership Application Form Templates,Membership Application Form Templates,membership-application-form-templates,8231,Create a free Membership Application Form and embed it on your website in seconds. Quickly collect new member registrations and fee payments online!,"<p>Need an easy-to-customize online membership application form? Join the club! No, literally â€” our Membership Application Form templates make it easy for your club, society, or association to collect membership applications online, eliminating messy paperwork and encouraging more applicants. Simply personalize your chosen form sample, embed it in your website or send it as a link, and watch the applications start rolling in! By taking your membership applications online, you can improve your organizationâ€™s efficiency and increase your exposure.</p><p>ï»¿With our user-friendly Form Builder, customizing a Membership Application Form sample is simple â€” just drag and drop to add your logo, update membership options and prices, and include add-ons to encourage extra purchases. Explore our unique widgets and integrations to optimize your membership application form, further improving the registration process for new club members. And if you integrate with trusted payment providers like Square, PayPal, or Stripe, you can even accept secure card payments online! Try an online Membership Application Form template to let new members seamlessly apply for your organization â€” youâ€™ll cut out needless admin tasks, reduce paperwork, and get straight to having fun.</p>","membership application form, membership application form template, membership application form sample","",4f854c5a365599ea2c000014
9213377645,Banking Application Forms,Banking Application Forms,banking-application-forms,371,"Choose a free online Banking Application Form to process applications for debit cards, credit cards, and more. Customize and embed in your bankâ€™s website.","<p>Whether your clients are looking to open an account, close an account, or apply for a debit or credit card, remove unnecessary paperwork from your workflow by taking your bank applications online with a free Banking Application Form. Simply choose a template below to get started, customize it for a personalized look, and embed it in your bank or financial institutionâ€™s website to more efficiently process banking applications online. Itâ€™s a simple way to streamline your application process, save time and paperwork, and encourage more applications â€” all at once.</p><p>Believe it or not, you can create a custom form for your financial institution without breaking the bank â€” our Form Builder is not only easy to use, itâ€™s free to use too! Our banking application forms already look great, but youâ€™re welcome to change the background image, add your logo, and integrate with third-party applications for a better look and function. Why not link your form to Google Sheets to keep a detailed record of all applications? Or integrate with a CRM system like HubSpot or Salesforce to automatically create a new contact for each application? By taking your bank applications online with a free Banking Application Form template, your financial institution can save time and money while instantly boosting its efficiency.</p>",Banking Application Forms,"",4f854c5a365599ea2c000014
9213395443,Loan Application Forms,Loan Application Forms,loan-application-forms,18158,"Process loan applications online with a free Loan Application Form sample. Collect legally-binding e-signatures, add a document upload field, and more!","<span id=""docs-internal-guid-a8bdab93-7fff-7f8c-a910-fa70902fc095""><p dir=""ltr"" style=""line-height:1.38;margin-top:0pt;margin-bottom:0pt;""><span style=""font-size:11pt;font-family:Arial;color:#000000;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre;white-space:pre-wrap;"">Whether youâ€™re a moneylender offering personal loans, business loans, home loans, or equipment loans, embedding a custom Loan Application Form into your website can streamline your workflow, save you time, and make it easier to process a large number of loan applications. And lucky for you, our Loan Application Form samples are free for anyone to use! Once candidates have submitted their applications online, you can easily view all submissions information within your secure JotForm account and quickly make well-informed decisions when processing loan applications.</span></p><p dir=""ltr"" style=""line-height:1.38;margin-top:0pt;margin-bottom:0pt;""><span id=""docs-internal-guid-f22d9a3b-7fff-db15-7989-10e7e7f42c99""><br></span></p><p dir=""ltr"" style=""line-height:1.38;margin-top:0pt;margin-bottom:0pt;""><span style=""font-size:11pt;font-family:Arial;color:#000000;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre;white-space:pre-wrap;"">Need your template to look a certain way? Personalize your Loan Application Form to match your needs in no time. Drag and drop to add your logo, change fonts and colors, and ask questions specific to your application. Explore our unique widgets and integrations to take your loan application form up a notch â€” gather legally-binding e-signatures, add your terms and conditions, and include a file upload field to accept supporting documents like payslips, proof of address, and bank statements. Save time, reduce paperwork, and streamline your loan application process with your choice of free Loan Application Form â€” youâ€™ll never go back to paper applications again!</span></p><br></span>","loan application form, loan apply form, loan application sample","",4f854c5a365599ea2c000014
9213411836,Animal Rescue Application Forms,Animal Rescue Application Forms,animal-rescue-application-forms,753,"Help rescue animals find their furrever homes faster! Collect adoption applications and fees online with our free, customizable Animal Rescue Applications.","<span id=""docs-internal-guid-3217c824-7fff-cc99-c4a1-3deaa0b5ee7d""><p dir=""ltr"" style=""line-height:1.38;margin-top:0pt;margin-bottom:0pt;""><span style=""font-size: 11pt; font-family: Arial; color: rgb(0, 0, 0); background-color: transparent; font-variant-numeric: normal; font-variant-east-asian: normal; vertical-align: baseline; white-space: pre-wrap;"">Is your biggest pet peeve dealing with messy paperwork for your animal shelter? Send your paper applications to the doghouse â€” our efficient online Animal Rescue Applications will speed up the adoption process so you can get animals to loving homes faster! Whether your animal rescue specializes in one type of animal or saves all cuddly creatures, our Form Builder makes it easy to customize any of our application templates to perfectly match your needs. Take your pick of our litter of Animal Rescue Applications and add more form fields, a new background image, and your rescueâ€™s logo to create an online application that matches your needs purr-fectly. Then embed it on your rescueâ€™s website, or email a separate link to interested applicants. Either way, youâ€™ll seamlessly collect and organize adoption applications online!</span></p><p dir=""ltr"" style=""line-height:1.38;margin-top:0pt;margin-bottom:0pt;""><span style=""background-color: transparent; color: rgb(0, 0, 0); font-family: Arial; font-size: 11pt; white-space: pre-wrap;""><br></span></p><p dir=""ltr"" style=""line-height:1.38;margin-top:0pt;margin-bottom:0pt;""><span style=""background-color: transparent; color: rgb(0, 0, 0); font-family: Arial; font-size: 11pt; white-space: pre-wrap;"">JotForm is no one-trick pony â€”  if your animal rescue needs to do more than collect applicant information, check out our advanced form widgets and app integrations! Add a secure payment gateway to your form to process application fees. Or, connect your form to Google Drive or Dropbox to automatically send submissions to your accounts. Our online Animal Rescue Applications will help you get your ducks in a row, making it easier for your animal rescue to process adoption applications and find animals their furrever homes.</span></p></span>",animal rescue application,"",4f854c5a365599ea2c000014
9213426337,Internship Application Form Templates,Internship Application Form Templates,internship-application-form-templates,1857,Choose an Internship Application Form Template to collect internship applications online â€” for free! Easy to customize and embed in your companyâ€™s website.,"<span id=""docs-internal-guid-4447def4-7fff-6a30-4197-745807e99db2""><p dir=""ltr"" style=""line-height:1.38;margin-top:0pt;margin-bottom:0pt;""><span style=""font-size: 11pt; font-family: Arial; color: rgb(0, 0, 0); background-color: transparent; font-variant-numeric: normal; font-variant-east-asian: normal; vertical-align: baseline; white-space: pre-wrap;"">Managing a large number of internship applications can be tricky â€” so why not eliminate the messy paperwork and bring your applications online? Use one of our Internship Application Form Templates to collect contact details, ask interview questions, and receive resumes, essays, and cover letters as PDFs or Word Documents. Simultaneously organize your companyâ€™s records, accept internship applications more efficiently, and ensure student interns seamlessly get their college credit.</span></p><p dir=""ltr"" style=""line-height:1.38;margin-top:0pt;margin-bottom:0pt;""><span style=""background-color: transparent; color: rgb(0, 0, 0); font-family: Arial; font-size: 11pt; white-space: pre-wrap;""><br></span></p><p dir=""ltr"" style=""line-height:1.38;margin-top:0pt;margin-bottom:0pt;""><span style=""background-color: transparent; color: rgb(0, 0, 0); font-family: Arial; font-size: 11pt; white-space: pre-wrap;"">To encourage students to apply for an internship, youâ€™ll want an internship application form thatâ€™s professional and enticing. Although our templates already look great, JotForm Form Builder lets you customize the look of your chosen Internship Application Template â€” no design experience or coding required! Just drag and drop to add your company logo and change fonts and colors to get the look you want. You can even integrate with Airtable or Google Sheets to instantly create a convenient spreadsheet of all application details. Make the switch from paper applications to an online Internship Application Form â€” with the time you save on paperwork, you can focus more on turning internships into valuable learning experiences.</span></p></span>","internship application form, internship application template","",4f854c5a365599ea2c000014
9213437238,Medical Application Forms,Medical Application Forms,medical-application-forms,122,Manage staff or health insurance applications online with a free Medical Application Form. Keep your data HIPAA-compliant with a Silver or Gold plan.,"<p>Looking for a better way to gather medical staff application forms, reimbursement application forms, or health insurance application forms? Whether youâ€™re managing a hospital or private practice, take your Medical Application Forms online with Jotform! Simply choose a form template below to rid yourself of messy paperwork and improve your intake process. Start by embedding your custom medical application form on your website, and watch as submissions are securely sent to your Jotform account â€” easy to view and manage on any device.</p><p>If youâ€™d like to customize the look of your chosen medical form, donâ€™t worry â€” Jotform Form Builder makes it easy to get the exact look you want. Add your company logo, change fonts and colors, or add a useful widget or integration to make your application process even more efficient. Why not integrate with a secure payment gateway like Stripe or PayPal to securely accept application fees online? Be sure to keep patient data HIPAA-compliant with a Gold plan â€” this is especially important for sensitive health information submitted for medical card applications, medical reimbursement applications, and medical insurance applications. Streamline your application process with a free, online Medical Application Form today!</p>",Medical Application Forms,"",4f854c5a365599ea2c000014
9213440535,Rental Application Form Templates,Rental Application Form Templates,rental-application-form-templates,15707,Collect rental applications from potential tenants online. Accept application fees with integrated payment gateways. Easy to customize and embed in any website.,"<p><font face=""Arial""><span style=""font-size: 14.6667px;"">A rental application, or a tenant application form, is used by landlords to assess a potential tenantâ€™s background history before giving them the lease for a property. If youâ€™re a realtor or landlord, our free Rental Application Forms will make it easier to collect and organize incoming rental applications for your properties. Simply choose one of our free rental application form templates, customize it to match your needs, and publish it on your real estate agencyâ€™s website. Interested applicants can then provide their contact information, employment and leasing history, and references online. With submissions stored safely in your JotForm account, youâ€™ll never again have to spend valuable time sorting through messy paper applications.</span></font></p><p><span style=""font-size: 14.6667px;"">Your properties are unique, so why not make your rental applications unique too? Using our drag-and-drop Form Builder, you can easily add form fields for more information or signatures, change the fonts and colors, and even upload your agencyâ€™s logo. If you need to collect application fees, integrate your form with a secure payment gateway to seamlessly accept online payments. You can also integrate with other apps to send application submissions to other accounts, such as your Airtable spreadsheet, your Google Drive or Dropbox storage, or your Slack workspace. Our Rental Application Forms aim to streamline your rental application process, save your agency time and paper, and find your new tenants faster!</span></p>","rental application form, basic rental application form, free rental application form, rental application form template","",4f854c5a365599ea2c000014
9213445439,Pet Adoption Application Form Templates,Pet Adoption Application Form Templates,pet-adoption-application-form-templates,9583,Improve your animal shelterâ€™s workflow with our free Pet Adoption Application Form Templates. Collect and view pet adoption applications online!,"<p dir=""ltr"" style=""line-height:1.38;margin-top:0pt;margin-bottom:0pt;"">Whether youâ€™re an animal rescue or shelter that cares for cats, dogs, rabbits, or birds, speed up your adoption process and help pets find their loving forever homes faster with our selection of Pet Adoption Application Forms. Simply choose a template below to get started, customize it to your heartâ€™s content, then embed your adoption form in your website or share it as a link via social media. With all pet adoption applications securely stored within your JotForm account, youâ€™ll have easy access to the information you need to make sure your animals go to happy homes.</p><p dir=""ltr"" style=""line-height:1.38;margin-top:0pt;margin-bottom:0pt;""><br></p><p dir=""ltr"" style=""line-height:1.38;margin-top:0pt;margin-bottom:0pt;"">Need to purr-sonalize the look of your chosen Pet Adoption Application Form Template? JotFormâ€™s drag-and-drop Form Builder makes it easy to include your shelter logo, change fonts and colors, or even add photos of cute cats, dogs, puppies, or kittens â€” anything to help your furry friends get adopted! To improve your workflow further, integrate with Airtable or Google Sheets to send adoption form submissions to your online spreadsheets. With all applications securely stored online, youâ€™ll be able to view and process pet adoption applications fast, no matter where you are. Donâ€™t let messy paperwork get you in the doghouse â€” use JotForm to take your pet adoption forms online, streamline your workflow, and be more efficient.</p>","pet adoption application form, pet adoption application form template","",4f854c5a365599ea2c000014
9213461235,Guest Application Forms,Guest Application Forms,guest-application-forms,1415,"Grow your audience and collect guest applications online for your blog, website, or show. Easy to customize and embed. Make a guest application form for free!","<p><font face=""Arial""><span style=""font-size: 16px;"">One of the best ways to expand your audience is by collaborating with others. Whether you run a blog, guest posting website, or podcast show, our Guest Application Form Templates will help you seamlessly collect guest applications online. Simply select a free template below to customize and publish on your site, and youâ€™ll be accepting guest applications in no time! Guests can easily provide their contact information, answer interview questions, and upload files directly through your online application form.</span></font></p><p><span style=""font-size: 16px;"">Our professionally-designed Guest Application Forms are ready to process applications as is, but be our guest and use our drag-and-drop Form Builder to customize any template to your liking. In a few clicks, you can add form fields to gather more information, or upload your logo for a more personalized look. By collecting guest applications for your website, project, or organization online, you can say goodbye to inefficient back-and-forth emails and hello to your newest guest of honor!</span></p>",Guest Application Forms,"",4f854c5a365599ea2c000014
9213479547,Credit Application Forms,Credit Application Forms,credit-application-forms,562,Build a personal or business Credit Application Form to embed in your website. Receive credit and loan applications online to streamline your workflow.,"<span id=""docs-internal-guid-541abaf5-7fff-13c6-201b-fa677576b415""><p dir=""ltr"" style=""line-height:1.38;margin-top:0pt;margin-bottom:0pt;""><font color=""#000000"" face=""Arial""><span style=""font-size: 14.6667px; white-space: pre-wrap;"">Whether youâ€™re giving out business loans or individual loans, automate your credit application process to approve lines of credit faster with an online Credit Application Form. Simply customize a form template and embed your customized form into your website to start accepting credit applications online. Whether you work for a bank or credit union, or youâ€™re an independent lender, streamline your credit application process with our Credit Application Forms â€” no more time-consuming in-person visits to approve credit loans!</span></font></p><p dir=""ltr"" style=""line-height:1.38;margin-top:0pt;margin-bottom:0pt;""><font color=""#000000"" face=""Arial""><span style=""font-size: 14.6667px; white-space: pre-wrap;""><br></span></font></p><p dir=""ltr"" style=""line-height:1.38;margin-top:0pt;margin-bottom:0pt;""><font color=""#000000"" face=""Arial""><span style=""font-size: 14.6667px; white-space: pre-wrap;"">Mortgages, car loans, home loans, small business, or corporate loans â€” no matter what kind of credit you offer, customize your personal or business credit application form to include your unique terms of repayment, update fonts and colors, and add your company logo for a personal touch. You can even link your form to a PDF template to automatically generate loan contracts as professional PDF documents! Create a seamless credit application process from beginning to end by starting out with a free, custom, online credit application form.</span></font></p></span>","credit application form, business credit application form","",4f854c5a365599ea2c000014
9213548140,Tenant Application Forms,Tenant Application Forms,tenant-application-forms,6421,Need a custom rental application form? Landlords can use our free Tenant Application Form template to seamlessly collect rental applications online.,"<p><font face=""Arial""><span style=""font-size: 16px;"">A tenant application form, or rental application form, is created by a landlord and filled out by a tenant hoping to live in the landlordâ€™s property. Real estate agencies and private landlords can use JotForm to create custom tenant application forms, making it easy to collect tenant info online and streamline their workflow â€” for free! Simply choose and customize a Tenant Application Form, embed it in your website, and youâ€™ll be seamlessly processing rental applications in no time.</span></font></p><p><span style=""font-size: 16px;"">To make a house a home, you need to decorate. To make a form your own, you need to customize! Drag and drop form elements with JotFormâ€™s easy-to-use Form Builder to include information about your property, add your logo, or change fonts and colors for a personal touch â€” no coding or design experience necessary. Integrate with Google Sheets to better organize incoming tenant information, or even link your custom tenant application form to a free PDF template to automatically generate rental agreements. No matter your property type, youâ€™ll certainly be at home with your newfound efficiency!</span></p>","Tenant Application Forms, rental application form, tenant application form","",4f854c5a365599ea2c000014
9213549040,Volunteer Application Forms,Volunteer Application Forms,volunteer-application-forms,3905,Recruit volunteers for your nonprofit or event with our free Volunteer Application Forms. Gather volunteer availability online and create schedules instantly!,"<span id=""docs-internal-guid-b5a3c7dd-7fff-88a2-8dba-be0ae5a11b27""><p dir=""ltr"" style=""line-height:1.38;margin-top:0pt;margin-bottom:0pt;""><span style=""font-size: 11pt; font-family: Arial; color: rgb(0, 0, 0); background-color: transparent; font-variant-numeric: normal; font-variant-east-asian: normal; vertical-align: baseline; white-space: pre-wrap;"">Behind every successful organization is a group of dedicated volunteers. If you need help running your nonprofit or event, our free Volunteer Application Forms will assist you in recruiting volunteers and reaching your goals. By taking your application process online, volunteers can easily provide their contact information and availability in seconds. With our easy-to-use Form Builder, youâ€™ll be able to customize any of our sample volunteer application forms to match your needs. Help yourself to more form fields and a new background image, add your organizationâ€™s logo, then publish your professional volunteer application form by either embedding it in your website or sharing it via social media. Youâ€™ll receive new volunteer applications in no time! </span></p><br><p dir=""ltr"" style=""line-height:1.38;margin-top:0pt;margin-bottom:0pt;""><span style=""font-size: 11pt; font-family: Arial; color: rgb(0, 0, 0); background-color: transparent; font-variant-numeric: normal; font-variant-east-asian: normal; vertical-align: baseline; white-space: pre-wrap;"">Need an extra helping hand? Benefit from our integrations and speed up your workflow! Integrate with Google Calendar to schedule volunteers based on their availability, or fill up your online hour tracking spreadsheet with our Google Sheets or Airtable integrations. Whether youâ€™re recruiting volunteers for your hospital, <font color=""#000000"" face=""Arial""><span style=""font-size: 11pt;""><a href=""https://www.jotform.com/animal-shelter/"" style=""font-size: 11pt;"">animal shelter</a></span></font>, or local fundraiser, our Volunteer Application Forms will help you attract and manage volunteers faster, so you can focus on giving back to the community.</span></p></span>","volunteer application form, volunteer application form template, free volunteer application form template, generic volunteer application form, volunteer application form sample","",4f854c5a365599ea2c000014
9213586142,Vendor Application Form Templates,Vendor Application Form Templates,vendor-application-form-templates,1376,"Register local vendors online for your next event with our free Vendor Application Forms. Easy to customize, integrate, and embed into your eventâ€™s website.","<span id=""docs-internal-guid-ce2a572d-7fff-88f3-625d-f4a1e7e0a9ab""><p dir=""ltr"" style=""line-height:1.38;margin-top:0pt;margin-bottom:0pt;""><span style=""font-size: 11pt; font-family: Arial; color: rgb(0, 0, 0); background-color: transparent; font-variant-numeric: normal; font-variant-east-asian: normal; vertical-align: baseline; white-space: pre-wrap;"">Whether youâ€™re planning a festival, convention, or conference, our online Vendor Application Forms will help you more easily register vendors for your upcoming event. Simply customize one of the forms below to match your event, and publish it by embedding it on your website or by emailing separate links to interested applicants. Vendors can then provide their company name, items to be sold, sellerâ€™s permit number, and other important business details through your form. With submissions stored safely in your JotForm account, you and your staff can view every application with ease and make quicker decisions on which vendors will be at your event. The biggest selling point? Itâ€™s completely free!</span></p><p dir=""ltr"" style=""line-height:1.38;margin-top:0pt;margin-bottom:0pt;""><span style=""background-color: transparent; color: rgb(0, 0, 0); font-family: Arial; font-size: 11pt; white-space: pre-wrap;""><br></span></p><p dir=""ltr"" style=""line-height:1.38;margin-top:0pt;margin-bottom:0pt;""><span style=""background-color: transparent; color: rgb(0, 0, 0); font-family: Arial; font-size: 11pt; white-space: pre-wrap;"">Our Vendor Application Forms are ready to go, but if youâ€™d like to make any changes, itâ€™s easy to customize your chosen template with our drag-and-drop Form Builder. In just a few clicks, you can add more form fields, list event rules and booth prices, and even upload your logo for a more professional look. Need to collect application fees? Simply integrate with one of our secure payment gateway options to process payments directly through your form. With our Vendor Application Forms, you can say goodbye to manually sorting applications and hello to organizing the most impressive event of the year!</span></p></span>","vendor application form, vendors application form, vendor application form template","",4f854c5a365599ea2c000014
9232507944,Preorder Forms,Preorder Forms,preorder-forms,170,Simultaneously process preorders and payments online. Customize a free preorder form for your business in seconds. Integrate with 30+ secure payment gateways.,"<p>We get it â€” being patient is hard. If your customers want their hands on the latest products before they reach the shelves, or hate waiting in long lines for their food, a professional preorder form makes it easier for customers to order in advance. Whether youâ€™re a book publisher, video game retailer, or busy restaurant, generate buzz for your business with our online preorder forms. Customizing a Preorder Form Template is a breeze with our drag-and-drop Form Builder. You can add more form fields, upload your company logo, and provide photos or descriptions of items available for preorder. You can even integrate your preorder form with a payment gateway like <a href=""https://www.jotform.com/square/"" target=""_blank"" style=""background-color: transparent; color: rgb(17, 85, 204);"">Square</a> or <a href=""https://www.jotform.com/stripe/"" target=""_blank"" style=""background-color: transparent; color: rgb(17, 85, 204);"">Stripe</a> to quickly and safely process payments online! Once youâ€™ve published your preorder form, customers can place orders for your most popular products with ease.</p>",preorder form,"",4f854c5a365599ea2c000011
9238097550,Catering Order Forms,Catering Order Forms,catering-order-forms,180,Process catering orders online with a free Catering Order Form template. Integrate with Square or PayPal to accept payments. Customize and embed in seconds!,"<p>Looking to process catering orders more efficiently? Well, eat your heart out â€” with Jotformâ€™s Catering Order Form Templates, restaurants both big and small can organize their catering orders in a snap. Customers can submit food orders through your fully-customizable online form, and you can view the results on any device. Hungry for more? Form Builder lets you add your logo for a professional touch, or even integrate with <a href=""https://www.jotform.com/integrations/category/payment-processing"" target=""_blank"">payment gateways</a> to securely accept payments online! By introducing an online Catering Order Form to your restaurant, youâ€™ll spend less time processing orders and more time making delicious dishes for your lucky customers.</p>","catering order form, catering order forms","",4f854c5a365599ea2c000011
9239238346,Supply Order Forms,Supply Order Forms,supply-order-forms,70,"Seamlessly process item orders, delivery information, and payments in one easy step â€” for free! Easy to customize and integrate with secure payment gateways.","<p>Whether you need to restock office supplies or lab supplies, Jotform will supply you with the tools you need to organize orders more efficiently. Our online Supply Order Forms can process item requests, delivery information, and payments simultaneously. Using our drag-and-drop Form Builder, you can easily customize any of our Supply Order Form Templates to meet your needs. Feel free to add more specific form fields, rearrange the template layout, change fonts and colors, and even upload your logo. If youâ€™d like to accept payments online, integrate your supply order form with a payment gateway â€” Jotform offers more than 30 trusted providers to choose from. When youâ€™re done customizing, simply publish your Supply Order Form on your company website. By making it easier to request supplies online, your customers wonâ€™t have to worry when they run out of the resources they need.</p>","supply order form, supply order forms","",4f854c5a365599ea2c000011
9239521644,Florist Order Forms,Florist Order Forms,florist-order-forms,120,"Sell your flowers online with a free Florist Order Form. Customize the template, embed it in your website, and accept flower orders for weddings and events.","<p>Whether youâ€™re new to floristry or an expert in full bloom, Jotform can help your business grow. Simply select a Florist Order Form Template below to start <a href=""https://www.jotform.com/sell-flowers-online/"" target=""_blank"">selling your beautiful bouquets online</a>. Make your order form as pretty as your flowers with our drag-and-drop Form Builder â€” upload images of your bouquets or change fonts and colors at the touch of a button. Why not integrate with trusted payment gateway to securely process payments online? If youâ€™re looking for a way to take your flower business to the next level, Jotformâ€™s Florist Order Forms can help eliminate needless paperwork, increase efficiency, and boost sales.</p>","florist order forms, flower shop order forms","",4f854c5a365599ea2c000011
9240096845,Fundraising Order Forms,Fundraising Order Forms,fundraising-order-forms,100,"Sell fundraiser products and gifts online with our free, customizable Fundraiser Order Forms. Process card payments with an integrated payment gateway.","<p>A fundraiser order form is used to raise money by selling products or offering premiums. Whether your fundraiser sells cookie dough, coupon books, or T-shirts to raise money for your school, church, or nonprofit, our free Fundraising Order Forms will help your organization collect orders and online payments from donors. Simply customize any of our free templates to match your cause, integrate it with a secure payment gateway, and publish it on your website to start raising funds!</p><p><br></p><p>Your cause is unique, so why not make your fundraiser order form unique as well? Using our drag-and-drop Form Builder, you can customize any of our Fundraising Order Forms to meet your needs. Itâ€™s easy to add new form fields, change visual elements, list your products, and upload accompanying images. To accept card payments on your form, youâ€™ll need to integrate with a payment processor â€” and Jotform offers more than 30 to choose from, including Square, Stripe, and PayPal. When youâ€™re done customizing your form, embed it on your website to start processing orders and payments simultaneously. Make fundraising easier than ever with our free Fundraising Order Forms!</p>","Fundraising Order Forms, fundraising order form templates, online donation forms","",4f854c5a365599ea2c000011
9240237438,Delivery Order Templates,Delivery Order Templates,delivery-order-templates,110,"Fulfill orders faster and deliver results with our free, customizable Delivery Order Forms. Process card payments online with an integrated payment gateway.","<p>Delivery order forms collect addresses for businesses that deliver their goods right to your doorstep. Whether you manage a courier service or a restaurant, our free Delivery Order Forms will boost sales by helping you keep better track of online orders. Customers can purchase items, provide their delivery address, and submit payment details all at once. Orders will be sent immediately to your Jotform account â€” signed, sealed, and delivered!</p><p>Using our drag-and-drop Form Builder, you can easily customize any of our Delivery Order Forms to match your business. In a few clicks you can add your company logo, list your products, and upload images for each one. Donâ€™t forget to integrate with a payment gateway! Jotform offers 30+ popular processing apps to choose from, including Square and PayPal. For extra efficiency, you can configure your form to instantly send submissions to third-party apps such as CRMs, cloud storage accounts, and spreadsheets. Then publish your custom Deliver Order Form on your website to start processing orders more efficiently. Deliver results with our selection of free, online Delivery Order Forms â€” the faster you fulfill orders, the happier your customers will be!</p>",Delivery Order Templates,"",4f854c5a365599ea2c000011
9240370537,Work Request Forms,Work Request Forms,work-request-forms,1048,Select and customize a free Work Request Form to seamlessly process work request online. Embed on your website or share via email. View responses on any device.,"<p dir=""ltr"" style=""line-height:1.38;margin-top:0pt;margin-bottom:0pt;"">A work request form is used to request work to be performed by a company or contractor. Requests can be submitted by clients, customers, or internally by a boss or manager. Whether you work in maintenance, construction, or another relevant industry, you can process work requests more efficiently with an online Work Request Form. Simply choose a work request form, customize it to match your business, embed it on your website, and watch as the work requests start streaming in. You can even link your custom form to a <a href=""https://www.jotform.com/pdf-templates/work-order"" style=""text-decoration-line: none;"">Work Request PDF Template</a> to instantly generate a PDF document for each submission â€” easy to print out or email to share with your employees.</p><p dir=""ltr"" style=""line-height:1.38;margin-top:0pt;margin-bottom:0pt;""><br></p><p dir=""ltr"" style=""line-height:1.38;margin-top:0pt;margin-bottom:0pt;"">Get the look and functionality you need by customizing your choice of Work Request Form â€” JotFormâ€™s user-friendly Form Builder makes it easy! Just drag and drop to add new form fields, include helpful widgets, and integrate with third-party apps for maximum efficiency. You can instantly send work Request to Google Calendar, populate a spreadsheet with Airtable or Google Sheets, or link your form to Slack to send requests straight to your employees. By taking your work requests online with our free Work Request Forms, you can cut out paperwork, streamline your workflow, and get started on work for your clients.</p>",Work Request Forms,4f854c5a365599ea2c000011,4f854c5a365599ea2c00000e
9240395847,Uniform Order Forms,Uniform Order Forms,uniform-order-forms,90,Help your sports team look great with our online Uniform Order Forms. Customize and embed one in your website to collect uniform orders online â€” for free!,"<p>Before your players hit the court, field, or rink, youâ€™ll need to supply them with team uniforms. Our free Uniform Order Forms let you collect uniform orders online and seamlessly process size requests, payments, and more. Just choose a form below, quickly customize it to match your team, embed the custom form in your website or share it as a link via email, and instantly receive orders online. Save time and money with a free Uniform Order Form â€” by storing uniform order requests in your Jotform account and being free to access them on any device, youâ€™ll speed up your process and have more time to spend with your team, preparing for the next big game.</p><p>Have a ball customizing your form with Jotformâ€™s drag-and-drop Form Builder â€” it lets you add your logo, choose a <a href=""https://www.jotform.com/theme-store/search/sports"" target=""_blank"" style=""background-color: transparent; color: rgb(17, 85, 204);"">sports theme</a>, upload images of uniform options, or change text fonts and colors in seconds! To instantly collect payments online, simply integrate your custom Uniform Order Form with a secure payment processor like Square, Stripe, or PayPal. You can even automatically send submissions to spreadsheet apps like Airtable or Google Sheets to track orders within your other accounts. No matter which sport your team plays, youâ€™ll be sure to get the look and functionality you need by processing orders online with our free, fully-customizable Uniform Order Forms.</p>","Uniform Order Forms, uniform order","",4f854c5a365599ea2c000011
